feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,gesture_label,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.492463,2.7294183,2.7938285,2.5069497,3.0534332,2.9883626,2.9753962,2.9713883,2.7796555,2.9503577,0.13680927,0.22393204,0.23561181,0.22740017,0.1999693,0.33663455,0.4837007,0.16385803,0.22751853,0.088722125,0.11159691,0.11663318,0.10502119,0.008174368,-0.06483196,-0.0076518576,0.009031147,0.015644256,0.003913917,-0.027349077,-0.02969303,-0.03321312,-0.0439704,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:48.697647
2.9712894,3.013739,3.097675,3.0663474,3.0564916,3.060906,2.8198698,2.8873992,2.31172,2.7219393,0.13877562,0.23719195,0.17090401,0.15547422,0.09168162,0.14435384,0.17651667,0.23575145,0.69887865,0.08256385,0.093240485,0.11003378,0.10183555,0.01548493,0.0021262316,0.007044445,0.032805428,0.03793585,-0.021974923,-0.056843817,-0.068018936,-0.07924229,-0.07446323,2.4776165,2.7876124,2.8374786,2.5145082,2.9428835,2.9209914,2.9878144,2.9681382,2.80463,2.956486,0.13971063,0.21731985,0.2373205,0.2293425,0.19976935,0.21801169,0.26609892,0.2689809,0.1964382,0.08238794,0.11616429,0.12124537,0.086374395,0.005680681,-0.05270265,-0.028910957,0.0034827122,0.00613722,0.0014910022,-0.024804585,-0.030081706,-0.028585142,-0.040551346,0.16946086,0.07251072,0.067603536,-0.16761938,-0.024914384,-2.524435e-07,Ox,2026-02-15T18:33:48.928890
2.9608068,2.9282846,3.1077914,3.0249925,3.0696738,2.9680274,2.8700826,2.9422762,2.1278124,2.7164226,0.12880489,0.23502915,0.16572304,0.15593919,0.08667154,0.20908485,0.16662022,0.2054409,0.7467548,0.08453747,0.094636515,0.111415,0.11225945,0.0210878,0.004428758,0.006281534,0.028425943,0.037026193,-0.020133145,-0.049271382,-0.061008904,-0.07620809,-0.07305166,2.500299,2.7853656,2.8159099,3.1053238,3.0334084,3.074839,2.9915903,3.0020344,2.6943312,2.959211,0.14525972,0.22093104,0.24181351,0.22150618,0.19295101,0.16265996,0.107101195,0.12824386,0.16178474,0.08744607,0.11396999,0.12078134,0.081076294,0.0077730305,-0.005194011,-0.003253954,0.0061302367,0.006242712,-0.0032095325,-0.023514042,-0.034175817,-0.033741504,-0.040094696,0.17421816,0.13978921,0.10087437,-0.1727438,-0.0226174,-2.415247e-08,Ox,2026-02-15T18:33:49.167351
2.535749,2.5784068,2.7947774,2.4827065,2.93026,3.0573268,3.0128665,3.0472858,2.71168,2.9552007,0.13458693,0.21350418,0.24024479,0.22866687,0.19969055,0.27225003,0.41334268,0.1588208,0.19190693,0.0970526,0.11295686,0.118991084,0.0913489,0.007939451,-0.039506666,0.0022532637,0.014198578,0.016490277,-0.0040336405,-0.029918054,-0.032269303,-0.03463092,-0.04038765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:49.405447
2.9216604,2.3968456,3.0417776,3.045047,3.039601,2.993249,2.8115072,2.9328961,2.352934,2.7591083,0.12356837,0.24175149,0.17951937,0.16351825,0.09998561,0.48724592,0.17761344,0.21604279,0.635719,0.08892869,0.0987534,0.116701484,0.14463782,0.04288522,-0.005453963,0.007539871,0.03315128,0.04471789,-0.032118034,-0.059273534,-0.073038235,-0.08631439,-0.081803486,2.605639,2.9104278,2.8709052,2.812861,3.0543935,3.0574205,2.9703786,2.9854116,2.7852259,2.9560165,0.13753374,0.21102355,0.24003167,0.22335474,0.19098465,0.16098128,0.24865538,0.16859163,0.16163549,0.07856994,0.107591785,0.11305601,0.078429826,-0.00081125414,-0.034208894,-0.011399521,0.011011543,0.01398367,0.005921967,-0.023153048,-0.037919436,-0.038415924,-0.047179807,0.17444131,0.103924334,0.09497973,-0.17165226,-0.031068861,-1.4910168e-07,Ox,2026-02-15T18:33:49.607189
2.9164753,2.6654603,3.0249789,3.0401957,3.0619307,3.0663266,2.9748225,2.9201884,2.4330769,2.754567,0.12412393,0.23992218,0.18733516,0.16509639,0.099430166,0.40268725,0.15395536,0.23070039,0.68600374,0.08627036,0.09728972,0.113400936,0.13480861,0.033345625,-0.0067007146,-0.00621017,0.019952025,0.036460493,-0.03279258,-0.06201014,-0.07558867,-0.08851969,-0.08220387,2.6501153,2.9840028,2.878075,2.7846537,3.0268672,2.9909334,2.9494433,2.963214,2.7213254,2.9845204,0.15243976,0.21464452,0.24211314,0.22270343,0.19231883,0.2238702,0.17462972,0.15243255,0.15153375,0.07679454,0.11025733,0.11571853,0.0741785,-0.005166138,-0.023157496,-0.01297794,0.0009574075,0.0036466361,-0.007611208,-0.03287724,-0.040658385,-0.038933124,-0.043659993,0.16908646,0.11888326,0.111589804,-0.16714293,-0.025563061,-1.4483166e-07,Ox,2026-02-15T18:33:49.826115
2.5880194,2.902756,2.8575423,3.019214,3.0500362,3.073877,3.031657,3.0132952,2.7583208,2.9944203,0.140483,0.2176843,0.24265029,0.22231643,0.1961131,0.19316489,0.18379907,0.15769762,0.12304627,0.08081695,0.10946332,0.11680411,0.084246844,0.008438154,-0.007641765,0.0030943768,0.013828195,0.009841481,0.002911462,-0.02439402,-0.033717666,-0.033751175,-0.040578015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:50.049770
3.00828,3.021401,3.1398354,3.0505316,3.0068033,3.1134179,3.0590317,2.8073542,2.3175771,2.5880077,0.14502144,0.23937921,0.17355187,0.15896052,0.09325812,0.09142588,0.18523155,0.1529239,0.8471848,0.08498635,0.09311693,0.10911592,0.09588192,-0.004492918,0.0073653352,-0.0075589563,0.0025360447,0.034105264,-0.025982855,-0.062171377,-0.07332345,-0.086493276,-0.08337917,2.6065438,2.9874985,2.802517,3.0723524,3.0486028,3.0895033,3.0509722,3.0821247,2.886062,3.0241072,0.14908835,0.22415471,0.23803353,0.22922419,0.20172928,0.2868498,0.16007271,0.14460775,0.13780232,0.0806319,0.10729075,0.11514729,0.09146547,0.0012419366,-0.006137411,-0.0006912459,0.00865924,0.010956433,0.012349116,-0.011522651,-0.027257232,-0.03528463,-0.042474125,0.17176086,0.14144039,0.12023596,-0.17036456,-0.021856546,-7.948451e-08,Ox,2026-02-15T18:33:50.277161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5270405,2.9132018,2.7689233,3.0635638,2.999163,3.1226616,3.048029,3.0928156,2.9236162,3.032027,0.15323514,0.22926965,0.24581511,0.23495279,0.20202462,0.24407826,0.14660175,0.1474718,0.14897898,0.07863747,0.11099638,0.11918818,0.088678226,0.013096563,-0.00045560778,0.003678823,0.015651926,0.016905533,0.015580698,-0.013701551,-0.031925254,-0.03893582,-0.046411965,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:50.497300
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5223947,2.9270456,2.9375265,3.1135514,3.026159,3.0517232,3.0520053,3.0855584,2.9436026,3.0184836,0.15333262,0.23310386,0.24596666,0.23306218,0.20279935,0.2574238,0.14284503,0.14102212,0.1258706,0.068135075,0.11441362,0.12037149,0.09337517,0.0063005765,-0.010036245,-0.0059829676,0.0029896346,0.00734902,0.0029128033,-0.022333847,-0.034118216,-0.038921658,-0.041862156,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:50.722470
2.5311694,2.7143688,2.6829145,3.103155,2.895618,3.083527,2.9540596,3.060974,2.7651992,3.0119534,0.1386009,0.23052193,0.24660197,0.23635426,0.20320019,0.15753056,0.1594126,0.13599634,0.17566958,0.09657766,0.111089736,0.121176936,0.09612856,0.018334856,0.01103219,0.019861734,0.026979826,0.023246244,0.0035214298,-0.026860202,-0.040211715,-0.04464502,-0.05104951,2.907154,3.0322034,3.033586,3.0892394,3.1190088,3.0664093,2.956375,3.0454988,2.9751441,2.9348106,0.13309559,0.17997487,0.18404928,0.16134566,0.10351267,0.11057129,0.055211503,0.07329583,0.24549447,0.047288816,0.081752755,0.087541856,0.049901985,0.007841965,0.0089508025,0.006691891,0.007493042,-0.0034818177,-0.010868897,-0.033265032,-0.043932263,-0.04953837,-0.054205865,0.16793956,0.13191025,0.1719893,0.16488934,-0.03186226,-4.471046e-08,Ox,2026-02-15T18:33:50.957629
2.4955783,2.6398942,2.752465,3.024598,2.958513,3.088446,3.0008333,3.1099246,2.813593,3.047411,0.12739184,0.21663842,0.24008738,0.23508498,0.20783755,0.1638774,0.21628967,0.14683618,0.22124521,0.097770795,0.10936159,0.117391035,0.09329758,0.015842168,-0.0075028515,0.007964926,0.014380065,0.017388923,0.011143659,-0.015995638,-0.028987283,-0.038274776,-0.046619635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:51.167355
2.2514575,2.2983687,2.9250567,2.9837446,2.8559282,2.9279993,2.3371134,2.7520034,1.912182,2.6587477,0.10816394,0.15088086,0.16264468,0.14227358,0.11581962,0.31663457,0.19342954,0.04453933,0.06491133,0.06657712,0.075427406,0.071747266,0.058713548,0.009535251,0.009948681,0.0154113285,0.019272652,0.022094458,-0.025248855,-0.03749669,-0.032567598,-0.022450738,-0.011680037,2.4221225,2.7863724,2.9499547,3.005544,2.8586836,3.1076066,2.7529514,3.042462,2.600712,2.9854164,0.13387676,0.21478587,0.23644869,0.21924314,0.19299261,0.094238676,0.12588233,0.16038428,0.14736807,0.07340987,0.10478088,0.10589794,0.08247088,0.0035670698,-0.021323655,-0.018924687,-0.0065152934,-0.00039886913,-0.0026425144,-0.020192502,-0.029396698,-0.030876394,-0.034491222,0.027313255,0.06818321,0.08070414,-0.027294248,-0.0010187626,-1.0717468e-07,Ox,2026-02-15T18:33:51.397251
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3514082,2.8874516,2.8913696,3.1038067,2.752727,3.0800948,2.7356844,3.077331,2.6864712,3.0235767,0.14435297,0.22260079,0.24031277,0.22438027,0.19809279,0.12404068,0.1192395,0.15765287,0.16222808,0.069767244,0.10852014,0.11050477,0.08134168,0.004262338,-0.028022494,-0.03121331,-0.01615879,-0.003584931,0.005699896,-0.012985139,-0.028308766,-0.03273988,-0.037027016,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:51.609237
2.5690577,2.6371543,2.3965938,2.991656,2.6342685,3.0615232,2.7437336,3.0324633,2.7280886,2.9208474,0.04838898,0.084922425,0.08896602,0.08446495,0.07468986,0.45182928,0.10362055,0.1599897,0.2062792,0.039667718,0.035076544,0.03875652,0.04646949,-0.0066881087,-0.020768374,-0.023161355,-0.024101628,-0.017913964,-0.019678019,-0.03401655,-0.03576679,-0.03400364,-0.033637717,2.356566,2.8425202,2.6243587,3.088693,2.492256,3.0634577,2.5403428,3.0975955,2.7080038,3.0430038,0.12905243,0.2191108,0.24037595,0.22790247,0.2010449,0.1074932,0.109170124,0.13860509,0.22592,0.05760303,0.11034195,0.10837746,0.091852635,-0.0053033647,-0.054220103,-0.06113826,-0.040998433,-0.011843806,-0.0020785255,-0.016651656,-0.033669304,-0.035176586,-0.038692076,0.15355438,0.04769068,0.015470826,-0.15140578,0.025597572,-8.678164e-09,Ox,2026-02-15T18:33:51.837572
2.9353337,3.110093,2.927416,3.0142472,2.784149,3.079009,2.6019766,3.024927,2.4814086,2.9186676,0.049474616,0.089200705,0.09215964,0.08627433,0.073979974,0.023458414,0.0055879005,0.09455222,0.17787972,0.0138818715,0.034800805,0.03521737,0.03975639,-0.0059652273,-0.013069689,-0.014932922,-0.021408703,-0.024641832,-0.02139245,-0.036681462,-0.03801881,-0.03642143,-0.037044372,2.3068414,2.9817665,2.40936,3.0675595,2.269107,3.1216056,2.3632789,3.0619667,2.669068,2.9985557,0.14733823,0.21864548,0.23925537,0.22559565,0.19486582,0.11526831,0.075796224,0.14255704,0.19810487,0.031929564,0.11318021,0.10705962,0.074244626,-0.016856313,-0.077481456,-0.0861867,-0.057882484,-0.017209277,-0.01155981,-0.029154804,-0.03905811,-0.036935817,-0.03716986,0.14987682,0.032671683,0.013028649,-0.14818817,0.02243495,-5.2131405e-08,Ox,2026-02-15T18:33:52.059701
3.014094,2.9745266,3.1212082,3.0869818,3.0200222,2.8778644,2.9936013,2.6848052,2.53785,2.6644459,0.13085738,0.22158028,0.16166843,0.14320584,0.082852356,0.061718892,0.18163756,0.16867062,0.71903193,0.08201366,0.08526323,0.10262736,0.0913293,0.0019592436,0.006385733,0.008367439,0.018143328,0.028452678,-0.025761535,-0.056481607,-0.068719044,-0.07985072,-0.07542874,2.3832169,3.006683,2.424633,3.1071966,2.3526719,3.097198,2.4756591,3.079413,2.7021675,3.0259767,0.14961211,0.22284803,0.24101384,0.2245811,0.19402626,0.14343426,0.10276411,0.14874005,0.14801185,0.040267713,0.11441002,0.11116176,0.07777041,-0.018029846,-0.07900169,-0.083647504,-0.053435687,-0.02201548,-0.0003593065,-0.019727042,-0.03464921,-0.036533583,-0.040630654,0.18227842,0.12685882,0.09563478,-0.17752153,-0.04137063,-1.5722989e-07,Ox,2026-02-15T18:33:52.287385
2.9977984,3.0013647,3.126598,3.1276083,3.0703022,3.0113854,2.9394722,2.8636405,2.4089892,2.7391324,0.13678676,0.22261691,0.168365,0.14955746,0.08655279,0.09292044,0.14201261,0.18365397,0.7010687,0.080536,0.09100187,0.10621111,0.087347165,0.0024385154,0.00037380133,0.0023244445,0.017478462,0.034036975,-0.024454352,-0.053717103,-0.06334144,-0.076787874,-0.07422627,2.45991,2.929578,2.3725603,3.0906758,2.3525224,3.1124005,2.4750245,3.0921884,2.7425447,3.0136595,0.14164744,0.22061242,0.23825292,0.22145022,0.18759842,0.104683325,0.11184637,0.1319847,0.15299751,0.034736805,0.11405141,0.109953865,0.08110229,-0.019790977,-0.08645976,-0.08465899,-0.056252863,-0.021122333,-0.010267644,-0.027659968,-0.037505973,-0.03856308,-0.04025957,0.17581494,0.11764724,0.09871571,-0.16993043,-0.045105934,-1.3132872e-07,Ox,2026-02-15T18:33:52.511879
2.9671016,2.9380624,3.1292405,3.0940208,3.1156383,3.0421119,3.0707417,2.767413,2.4497304,2.5540583,0.13141696,0.21280709,0.18032822,0.14215198,0.08190367,0.06052394,0.12069044,0.20586613,0.78920466,0.08172364,0.08612034,0.10141579,0.08201675,-0.0065727322,0.0039994614,0.0018108457,0.006809212,0.02699038,-0.027500357,-0.05599559,-0.067755945,-0.07906096,-0.07653448,2.4607692,2.937766,2.74212,3.0738096,2.7498589,3.1113472,2.787106,3.0713055,2.8453126,3.038568,0.13529772,0.21874587,0.23602287,0.2227675,0.19670428,0.08145243,0.15436225,0.14203478,0.22830895,0.061239876,0.11071517,0.11060079,0.08461572,-0.0026495312,-0.042461652,-0.03732733,-0.022935294,-0.003547884,-0.001798093,-0.020674638,-0.032652445,-0.035806157,-0.038766924,0.17510547,0.111172944,0.11787705,-0.17129749,-0.036319375,-1.8464723e-07,Ox,2026-02-15T18:33:52.742189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4721038,2.860778,2.7144384,3.1054676,2.5491173,3.0402124,2.5530994,3.0371888,2.5407631,2.982517,0.13875684,0.21878839,0.2365263,0.21527629,0.1808908,0.21192285,0.10771501,0.11652487,0.075733736,0.044238254,0.11342637,0.10973079,0.08810997,-0.01313555,-0.036672615,-0.037507046,-0.021402536,-0.01287955,-0.019059788,-0.03489686,-0.044495728,-0.041401047,-0.041580707,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:52.981519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.442069,2.9818344,2.8197353,3.0952623,2.7892098,3.021071,2.8481524,3.0566666,2.8115788,3.0081534,0.13588572,0.21414413,0.23333278,0.22255364,0.19520631,0.1553661,0.16697423,0.13655028,0.10891761,0.059806753,0.11205988,0.11035503,0.08261573,-0.0070643676,-0.031965557,-0.028035473,-0.012345653,-0.0031372057,-0.0022741768,-0.015634902,-0.02987157,-0.03144876,-0.034309033,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:53.204457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499753,2.918563,2.8828037,3.104294,2.9201632,3.0082104,2.9637647,3.0631335,2.8374698,3.0185227,0.13099104,0.21145435,0.23191397,0.2212532,0.19579157,0.15660907,0.15217309,0.12557296,0.11800814,0.066577576,0.109077826,0.108941495,0.084571175,-0.002087316,-0.022580246,-0.018661503,-0.005027004,0.00027636343,0.002398848,-0.0137396585,-0.029032987,-0.0313414,-0.03642597,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:53.434574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4391198,2.8896933,2.8666975,3.1004612,2.8466222,3.0265963,2.8567326,3.0606463,2.7639272,3.0108473,0.124388136,0.20651937,0.22691266,0.21725476,0.1938281,0.14331934,0.16040558,0.12189187,0.1281071,0.06493323,0.10517655,0.1040309,0.08527761,-0.003307537,-0.027455121,-0.024938792,-0.010823785,-0.0012035378,0.0022169866,-0.011007628,-0.028287489,-0.03103681,-0.03586318,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:53.669893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4734163,2.9494057,2.8518667,3.1240206,2.7715607,3.0255604,2.8142715,3.062311,2.8387046,3.0261054,0.1271648,0.2065851,0.2275366,0.21650065,0.19348244,0.19820124,0.13874838,0.14059874,0.14063194,0.058648165,0.10622098,0.10345855,0.085651554,-0.00782069,-0.02797345,-0.02898731,-0.014178168,-0.0023277923,-0.00014124643,-0.01446136,-0.030926222,-0.03484844,-0.0392997,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:53.908637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137442,2.783115,2.7554955,3.0263653,2.5498343,2.987722,2.6475244,2.9997199,2.8173225,2.9873388,0.112210475,0.21280594,0.22708623,0.2110106,0.18913078,0.2534124,0.05620068,0.1368883,0.12801558,0.041157514,0.10668603,0.10293005,0.10791062,-0.014041204,-0.034357287,-0.044517886,-0.021664785,-0.0017852549,-0.01946607,-0.030040722,-0.042568687,-0.03964009,-0.039895613,0.0,0.0,0.0,0.0,0.0,0.0,Ox,2026-02-15T18:33:54.137337
